,0
1697,Bitcoin 
1698,Bitcoin 
1699,Tesla 
1700,Business Insider 
1701,Apple 
1702,Apple 
1703,Hayman 
1704,Facebook 
1705,Goldman 
1706,Goldman 
1707,Bitcoin 
1708,Bitcoin 
1709,Bitcoin 
1710,Bitcoin 
1711,Bitcoin 
1712,Apple 
1713,Apple 
1714,Apple 
1715,Bitcoin 
1716,Bitcoin 
1717,Bitcoin 
1718,Goldman 
1719,Goldman 
1720,Goldberg 
1721,Google 
1722,Google 
1723,Michigan 
1724,Michigan 
1725,Michigan 
1726,Michigan 
1727,Goldman 
1728,Business Insider 
1729,Grayson 
1730,Grayson 
1731,Goldman 
1732,Goldman Sachs 
1733,Bitcoin 
1734,Bitcoin 
1735,Monday 
1736,Bitcoin 
1737,Yellen 
1738,Alibaba 
1739,Twitter 
1740,Yellen 
1741,Twitter 
1742,Business Insider 
1743,Apple 
1744,Apple 
1745,Apple 
1746,Apple 
1747,Apple 
1748,Goldman Sachs 
1749,Herbalife 
1750,Herbalife 
1751,Herbalife 
1752,Bloomberg 
1753,Goldman 
1754,Bitcoin 
1755,Bitcoin 
1756,Yellen 
1757,Yellen 
1758,Ackman 
1759,Herbalife 
1760,Business Insider 
1761,Goldman Sachs 
1762,Ackman 
1763,Ackman 
1764,David 
1765,David 
1766,David 
1767,Sydney 
1768,Facebook 
1769,Facebook 
1770,Business Insider 
1771,Erdogan 
1772,Apple 
1773,Apple 
1774,People 
1775,Goldman 
1776,Bitcoin 
1777,Bitcoin 
1778,Bitcoin 
1779,Bitcoin 
1780,Yahoo 
1781,Goldman 
1782,Bitcoin 
1783,Business Insider 
1784,Dogecoin 
1785,Apple 
1786,Apple 
1787,Bitcoin 
1788,Goldman 
1789,Bitcoin 
1790,Michigan 
1791,Michigan 
1792,Goldman 
1793,Wilson 
1794,Sydney 
1795,Erdogan 
1796,Erdogan 
1797,Twitter 
1798,Erdogan 
1799,Apple 
1800,Apple 
1801,Apple 
1802,Erdogan 
1803,Bitcoin 
1804,Bitcoin 
1805,Erdogan 
1806,Goldman 
1807,Tyson 
1808,Twitter 
1809,Bitcoin 
1810,Bitcoin 
1811,Bitcoin 
1812,Bitcoin 
1813,Bitcoin 
1814,Stockman 
1815,Wal-Mart 
1816,Bitcoin 
1817,Bitcoin 
1818,Warren 
1819,Twitter 
1820,Bitcoin 
1821,Goldman Sachs 
1822,Yahoo 
1823,Nader 
1824,Goldman Sachs 
1825,Yellen 
1826,Berkeley 
1827,Myerson 
1828,Myerson 
1829,Myerson 
1830,Rosenberg 
1831,Business Insider 
1832,Tilson 
1833,Business Insider 
1834,Adelson 
1835,Goldman Sachs 
1836,Apple 
1837,Apple 
1838,Ackman 
1839,Germany 
1840,Microsoft 
1841,Bitcoin 
1842,Bitcoin 
1843,Business Insider 
1844,Apple 
1845,Apple 
1846,Business Insider 
1847,Citi 
1848,Apple 
1849,Google 
1850,Apple 
1851,Apple 
1852,Bitcoin 
1853,Goldman 
1854,Goldman 
1855,Goldman 
1856,Goldman 
1857,Goldman 
1858,Goldman 
1859,Goldman 
1860,Twitter 
1861,Morgan 
1862,Apple 
1863,Google 
1864,Goldman 
1865,Reuters 
1866,Google 
1867,Apple 
1868,David 
1869,Tesla 
1870,Tesla 
1871,Apple 
1872,Apple 
1873,Michigan 
1874,Michigan 
1875,Goldman 
1876,Gorman 
1877,Ericsson 
1878,Microsoft 
1879,Apple 
1880,Apple 
1881,Apple 
1882,Apple 
1883,Apple 
1884,Apple 
1885,Bitcoin 
1886,Simple 
1887,Monday 
1888,Goldman 
1889,Goldman Sachs 
1890,Deutsche 
1891,Deutsche 
1892,Dow 
1893,Monday 
1894,Facebook 
1895,Apple 
1896,Apple 
1897,Google 
1898,Deutsche 
1899,Hanson 
1900,Goldman Sachs 
1901,Google 
1902,Google 
1903,Herbalife 
1904,Ackman 
1905,Ackman 
1906,Herbalife 
1907,Herbalife 
1908,Goldman 
1909,Business 
1910,Tesla 
1911,Tesla 
1912,Apple 
1913,Apple 
1914,Apple 
1915,Apple 
1916,Apple 
1917,Apple 
1918,Apple 
1919,Apple 
1920,Goldman 
1921,Ackman 
1922,Bitcoin 
1923,Yahoo 
1924,Yahoo 
1925,Yahoo 
1926,Apple 
1927,Paulson 
1928,Apple 
1929,Apple 
1930,Apple 
1931,Apple 
1932,Apple 
1933,Apple 
1934,Business Insider 
1935,Bitcoin 
1936,Bitcoin 
1937,Bitcoin 
1938,Bitcoin 
1939,Bitcoin 
1940,Bitcoin 
1941,Facebook 
1942,Facebook 
1943,Facebook 
1944,Facebook 
1945,Facebook 
1946,Facebook 
1947,Ackman 
1948,Goldman 
1949,Goldman 
1950,Goldman 
1951,Google 
1952,Google 
1953,Google 
1954,Johnson 
1955,Apple 
1956,Google 
1957,Google 
1958,Michigan 
1959,Business Insider 
1960,Michigan 
1961,Michigan 
1962,Facebook 
1963,Michigan 
1964,Business Insider 
1965,Goldman Sachs 
1966,Herbalife 
1967,Yellen 
1968,Goldman 
1969,Dogecoin 
1970,Microsoft 
1971,Microsoft 
1972,Germany 
1973,Microsoft 
1974,Apple 
1975,Facebook 
1976,Twitter 
1977,Twitter 
1978,Whitman 
1979,Whitman 
1980,Apple 
1981,Crohn 
1982,Apple 
1983,Goldman 
1984,Goldman 
1985,Apple 
1986,Parkinson 
1987,Apple 
1988,Bitcoin 
1989,Business 
1990,Bitcoin 
1991,Yellen 
1992,Goldman 
1993,Yellen 
1994,Yellen 
1995,Facebook 
1996,Morgan 
1997,Morgan 
1998,Morgan 
1999,Goldman Sachs 
2000,Goldman Sachs 
2001,Goldman Sachs 
2002,Morgan 
2003,Morgan 
2004,Morgan 
2005,Goldman Sachs 
2006,Manhattan 
2007,Microsoft 
2008,Ackman 
2009,Ackman 
2010,Ackman 
2011,Morgan 
2012,Business Insider 
2013,Yellen 
2014,Bitcoin 
2015,Bitcoin 
2016,Bitcoin 
2017,Bitcoin 
2018,Michigan 
2019,Crohn 
2020,Microsoft 
2021,Microsoft 
2022,Microsoft 
2023,Microsoft 
2024,Microsoft 
2025,Morgan 
2026,Goldman 
2027,Goldman Sachs 
2028,Goldman Sachs 
2029,Business Insider 
2030,Herbalife 
2031,Apple 
2032,Apple 
2033,Apple 
2034,Apple 
2035,Apple 
2036,Apple 
2037,Apple 
2038,Apple 
2039,Apple 
2040,Google 
2041,Apple 
2042,Reuters 
2043,Tesla 
2044,Herbalife 
2045,Simple 
2046,Facebook 
2047,Facebook 
2048,Tesla 
2049,Tesla 
2050,Facebook 
2051,Facebook 
2052,Facebook 
2053,Apple 
2054,Bitcoin 
2055,Bitcoin 
2056,Facebook 
2057,Facebook 
2058,Goldman Sachs 
2059,Microsoft 
2060,Goldman 
2061,Goldman 
2062,Goldman 
2063,Apple 
2064,Dealbook 
2065,Goldman 
2066,Goldman 
2067,Apple 
2068,Goldman 
2069,Apple 
2070,Bitcoin 
2071,Draghi 
2072,Bitcoin 
2073,Bitcoin 
2074,Bitcoin 
2075,Bitcoin 
2076,Bitcoin 
2077,Tesla 
2078,Business Insider 
2079,Dealbook 
2080,Google 
2081,Erdogan 
2082,Erdogan 
2083,Tesla 
2084,Bitcoin 
2085,Business Insider 
2086,Apple 
2087,Apple 
2088,Tesla 
2089,Bitcoin 
2090,Sutter 
2091,Twitter 
2092,Twitter 
2093,Twitter 
2094,Twitter 
2095,Twitter 
2096,Google 
2097,Bitcoin 
2098,Microsoft 
2099,Apple 
2100,Apple 
2101,Reuters 
2102,Wilson 
2103,Michigan 
2104,Michigan 
2105,Michigan 
2106,Schwarzman 
2107,Business Insider 
2108,Bitcoin 
2109,Bitcoin 
2110,Bitcoin 
2111,Apple 
2112,Apple 
2113,Apple 
2114,Tesla 
2115,Morgan 
2116,Facebook 
2117,Bitcoin 
2118,Pimco 
2119,Bitcoin 
2120,Dealbook 
2121,Bitcoin 
2122,Goodman 
2123,Goodman 
2124,Business Insider 
2125,Business Insider 
2126,Business Insider 
2127,Bitcoin 
2128,Goodman 
2129,Goodman 
2130,Reuters 
2131,Germany 
2132,Facebook 
2133,Facebook 
2134,Facebook 
2135,Facebook 
2136,Facebook 
2137,Facebook 
2138,Erdogan 
2139,Herbalife 
2140,Bitcoin 
2141,Business Insider 
2142,Ackman 
2143,Goodman 
2144,Ackman 
2145,Ackman 
2146,Ackman 
2147,Carlson 
2148,Goldman 
2149,Herbalife 
2150,Bronfman 
2151,Herbalife 
2152,Herbalife 
2153,Herbalife 
2154,Herbalife 
2155,Citigroup 
2156,Pimco 
2157,Business Insider 
2158,Amazon 
2159,Goldman 
2160,Bitcoin 
2161,Ackman 
2162,Herbalife 
2163,Bitcoin 
2164,Business Insider 
2165,Goldman Sachs 
2166,Johnson 
2167,Bitcoin 
2168,Michigan 
2169,Michigan 
2170,Bitcoin 
2171,Bitcoin 
2172,Amazon 
2173,Amazon 
2174,Google 
2175,Amazon 
2176,Google 
2177,Apple 
2178,Apple 
2179,Amazon 
2180,Apple 
2181,Business Insider 
2182,Goldman 
2183,Schneiderman 
2184,Alibaba 
2185,Business Insider 
2186,Bitcoin 
2187,Goldman 
2188,Yellen 
2189,Yellen 
2190,Bitcoin 
2191,Alibaba 
2192,Google 
2193,Microsoft 
2194,Microsoft 
2195,Citi 
2196,Apple 
2197,Herbalife 
2198,Herbalife 
2199,Business Insider 
2200,Deutsche 
2201,Morgan 
2202,Alibaba 
2203,Alibaba 
2204,Apple 
2205,Apple 
2206,Google 
2207,Apple 
2208,Apple 
2209,Apple 
2210,Apple 
2211,Apple 
2212,Schneiderman 
2213,Schneiderman 
2214,Citi 
2215,Citigroup 
2216,Bitcoin 
2217,Microsoft 
2218,Thompson 
2219,Barclays 
2220,Bitcoin 
2221,Bitcoin 
2222,Tesla 
2223,Google 
2224,Business Insider 
2225,Robertson 
2226,Bitcoin 
2227,Bitcoin 
2228,Michigan 
2229,Citi 
2230,Citi 
2231,Michigan 
2232,Goldman 
2233,Apple 
2234,Goldman 
2235,Hussman 
2236,Yellen 
2237,Pimco 
2238,Citigroup 
2239,Citigroup 
2240,Citigroup 
2241,Google 
2242,Microsoft 
2243,Apple 
2244,Apple 
2245,Germany 
2246,Zuckerberg 
2247,Tesla 
2248,Reuters 
2249,Kashagan 
2250,Apple 
2251,Business Insider 
2252,Goldman Sachs 
2253,Sandberg 
2254,Business Insider 
2255,Citigroup 
2256,Goldman Sachs 
2257,Goldman 
2258,Apple 
2259,Apple 
2260,Apple 
2261,Apple 
2262,Apple 
2263,Goldman 
2264,Pimco 
2265,Bitcoin 
2266,Apple 
2267,Bitcoin 
2268,Goldman 
2269,Google 
2270,Google 
2271,Google 
2272,Twitter 
2273,Goldman Sachs 
2274,Goldman 
2275,Tesla 
2276,Alibaba 
2277,Microsoft 
2278,Amazon 
2279,Apple 
2280,Apple 
2281,Apple 
2282,Apple 
2283,Google 
2284,Apple 
2285,Apple 
2286,Apple 
2287,Apple 
2288,Apple 
2289,Herbalife 
2290,Goldman 
2291,Bitcoin 
2292,Bitcoin 
2293,Deutsche 
2294,Michigan 
2295,Tesla 
2296,Michigan 
2297,Facebook 
2298,Burman 
2299,Deutsche 
2300,Goldman 
2301,Citi 
2302,Citi 
2303,Citi 
2304,Citi 
2305,Yahoo 
2306,Yahoo 
2307,Google 
2308,Germany 
2309,Citigroup 
2310,Apple 
2311,Google 
2312,Google 
2313,Google 
2314,Google 
2315,Google 
2316,Bitcoin 
2317,Bitcoin 
2318,Yellen 
2319,Yellen 
2320,Tesla 
2321,Apple 
2322,Alibaba 
2323,Business Insider 
2324,Google 
2325,Herbalife 
2326,Goldman 
2327,Goldman 
2328,Google 
2329,Facebook 
2330,Amazon 
2331,Zuckerberg 
2332,Citi 
2333,Facebook 
2334,Facebook 
2335,Bitcoin 
2336,Ripple 
2337,Business Insider 
2338,Germany 
2339,Apple 
2340,Apple 
2341,Facebook 
2342,Apple.Apple 
2343,Apple 
2344,Apple 
2345,Apple 
2346,Apple 
2347,Business Insider 
2348,Allergan 
2349,Apple 
2350,Apple 
2351,Apple 
2352,Apple 
2353,Bitcoin 
2354,Ackman 
2355,Apple 
2356,Apple 
2357,Apple 
2358,Apple 
2359,Apple 
2360,Apple 
2361,Apple 
2362,Apple 
2363,Michigan 
2364,Amazon 
2365,Bitcoin 
2366,Apple 
2367,Apple 
2368,Google 
2369,Apple 
2370,Apple 
2371,Johanson 
2372,Bitcoin 
2373,Ripple 
2374,Herbalife 
2375,Morgan 
2376,Twitter 
2377,Twitter 
2378,Twitter 
2379,Twitter 
2380,Twitter 
2381,Twitter 
2382,Michigan 
2383,Ackman 
2384,Allergan 
2385,Ackman 
2386,Germany 
2387,Cadwalader 
2388,Herbalife 
2389,Business Insider 
2390,Bitcoin 
2391,Goldman 
2392,Twitter 
2393,Schneiderman 
2394,Bitcoin 
2395,Facebook 
2396,Microsoft 
2397,Herbalife 
2398,Ackman 
2399,Herbalife 
2400,Twitter 
2401,Twitter 
2402,Twitter 
2403,Facebook 
2404,Ackman 
2405,Ackman 
2406,Buffett 
2407,Buffett 
2408,Business Insider 
2409,Bitcoin 
2410,Bitcoin 
2411,Alibaba 
2412,Twitter 
2413,Germany 
2414,Google 
2415,Tesla 
2416,Twitter 
2417,Yellen 
2418,Alibaba 
2419,Pimco 
2420,Germany 
2421,Bitcoin 
2422,Citi 
2423,Ackman 
2424,Alibaba 
2425,Citi 
2426,Apple 
2427,Alibaba 
2428,Bitcoin 
2429,Goldman 
2430,Goldman 
2431,Ackman 
2432,Apple 
2433,Twitter 
2434,Yahoo 
2435,Apple 
2436,Apple 
2437,Apple 
2438,Goldman 
2439,Morgan 
2440,Citi 
2441,Twitter 
2442,Twitter 
2443,Twitter 
2444,Twitter 
2445,Alibaba 
2446,Erdogan 
2447,Bitcoin 
2448,Bitcoin 
2449,Reuters 
2450,Morgan 
2451,Apple 
2452,Apple 
2453,Apple 
2454,Apple 
2455,Apple 
2456,Apple 
2457,Goldman Sachs 
2458,Reuters 
2459,Wal-Mart 
2460,Yellen 
2461,Amazon 
2462,Alibaba 
2463,Alibaba 
2464,Alibaba 
2465,Business Insider 
2466,Apple 
2467,Business Insider 
2468,Bitcoin 
2469,Tesla 
2470,Apple 
2471,Goldman 
2472,Goldman 
2473,Goldman 
2474,Kinberg 
2475,Goldman 
2476,Reuters 
2477,Apple 
2478,Business Insider 
2479,Tesla 
2480,Apple 
2481,Apple 
2482,Apple 
2483,Apple 
2484,Apple 
2485,Apple 
2486,Allergan 
2487,Tesla 
2488,Tesla 
2489,Tesla 
2490,Tesla 
2491,Tesla 
2492,Allergan 
2493,Allergan 
2494,Allergan 
2495,Pimco 
2496,Allergan 
2497,Allergan 
2498,Allergan 
2499,Allergan 
2500,Apple 
2501,Apple 
2502,Apple 
2503,Apple 
2504,Apple 
2505,Apple 
2506,Bitcoin 
2507,Goldman Sachs 
2508,Apple 
2509,Apple 
2510,Business Insider 
2511,Tyson 
2512,Apple 
2513,Apple 
2514,Allergan 
2515,Apple 
2516,Apple 
2517,Business Insider 
2518,Michigan 
2519,Business Insider 
2520,Apple 
2521,Ellenberg 
2522,Goldman Sachs 
2523,Apple 
2524,Goldman 
2525,Goldman 
2526,Draghi 
2527,Monday 
2528,Buffett 
2529,Bitcoin 
2530,Wal-Mart 
2531,Morgan 
2532,Michigan 
2533,Bitcoin 
2534,Ellenberg 
2535,Morgan 
2536,Facebook 
2537,Bitcoin 
2538,Business Insider 
2539,Apple 
2540,Apple 
2541,Apple 
2542,Apple 
2543,Apple 
2544,Apple 
2545,Apple 
2546,Apple 
2547,Apple 
2548,Apple 
2549,Apple 
2550,Goldman 
2551,Twitter 
2552,Amazon 
2553,Amazon 
2554,Germany 
2555,Germany 
2556,Apple 
2557,Apple 
2558,Germany 
2559,Reuters 
2560,Allergan 
2561,Ackman 
2562,Allergan 
2563,Allergan 
2564,Allergan 
2565,Google 
2566,Bitcoin 
2567,Michigan 
2568,Michigan 
2569,Reuters 
2570,Allergan 
2571,Ackman 
2572,Allergan 
2573,Allergan 
2574,Allergan 
2575,Bitcoin 
2576,Bitcoin 
2577,Bitcoin 
2578,Business Insider 
2579,Apple 
2580,Google 
2581,Tesla 
2582,Goldman 
2583,Parkinson 
2584,Morgan 
2585,Allergan 
2586,Apple 
2587,Apple 
2588,Goldman 
2589,Tesla 
2590,Tesla 
2591,Apple 
2592,Amazon 
2593,Goldman Sachs 
2594,Tesla 
2595,Apple 
2596,Apple 
2597,Apple 
2598,Morgan 
2599,Goldman 
2600,Goldman 
2601,Goldman 
2602,Citi 
2603,Kjellberg 
2604,Google 
2605,Morningstar 
2606,Amazon 
2607,Amazon 
2608,Apple 
2609,Apple 
2610,Apple 
2611,Yellen 
2612,Goldman 
2613,Amazon 
2614,Business Insider 
2615,Yellen 
2616,Yellen 
2617,Tesla 
2618,Bitcoin 
2619,Bitcoin 
2620,Yellen 
2621,Apple 
2622,Goldman Sachs 
2623,Jackson 
2624,Jackson 
2625,Germany 
2626,Amazon 
2627,Google 
2628,Schneiderman 
2629,Michigan 
2630,Apple 
2631,Morgan 
2632,Schneiderman 
2633,Shepherdson 
2634,Goldman Sachs 
2635,Goldman 
2636,Goldman 
2637,Citigroup 
2638,Morgan 
2639,Facebook 
2640,Facebook 
2641,Apple 
2642,Apple 
2643,Apple 
2644,Apple 
2645,Apple 
2646,Apple 
2647,Apple 
2648,Apple 
2649,Apple 
2650,XiaomiApple 
2651,Apple 
2652,Apple 
2653,Apple 
2654,Apple 
2655,Apple 
2656,Google 
2657,Goldman Sachs 
2658,Apple 
2659,Apple 
2660,Apple 
2661,Apple 
2662,Apple 
2663,Apple 
2664,Apple 
2665,Apple 
2666,Apple 
2667,XiaomiApple 
2668,Apple 
2669,Apple 
2670,Apple 
2671,Apple 
2672,Apple 
2673,Lehman 
2674,Business Insider 
2675,Business Insider 
2676,Rengan 
2677,Germany 
2678,Goldman 
2679,Tesla 
2680,Goldman Sachs 
2681,Bitcoin 
2682,Goldman Sachs 
2683,Edison 
2684,Bitcoin 
2685,Carter 
2686,Business Insider 
2687,Business Insider 
2688,Tesla 
2689,Goldman Sachs 
2690,Tesla 
2691,Yellen 
2692,Apple 
2693,Germany 
2694,Tesla 
2695,Facebook 
2696,Alibaba 
2697,Alibaba 
2698,Yellen 
2699,Yellen 
2700,Yellen 
2701,Yellen 
2702,Yellen 
2703,Business Insider 
2704,Allergan 
2705,Allergan 
2706,Yahoo 
2707,Business Insider 
2708,Apple 
2709,Google 
2710,Google 
2711,Google 
2712,Bitcoin 
2713,Apple 
2714,Michigan 
2715,Michigan 
2716,Bitcoin 
2717,Michigan 
2718,Google 
2719,Google 
2720,Google 
2721,Michigan 
2722,Google 
2723,Apple 
2724,Business Insider 
2725,Bitcoin 
2726,Herbalife 
2727,Parkinson 
2728,Herbalife 
2729,Herbalife 
2730,Herbalife 
2731,Herbalife 
2732,Ackman 
2733,Ackman 
2734,Apple 
2735,Apple 
2736,Apple 
2737,Apple 
2738,Allergan 
2739,Allergan 
2740,Allergan 
2741,Herbalife 
2742,Microsoft 
2743,Apple 
2744,Business Insider 
2745,Herbalife 
2746,Ackman 
2747,Ackman 
2748,Herbalife 
2749,Chairman 
2750,Herbalife 
2751,Herbalife 
2752,Ackman 
2753,Apple 
2754,Business Insider 
2755,Apple 
2756,Herbalife 
2757,Tesla 
2758,Ackman 
2759,Ackman 
2760,Herbalife 
2761,Apple 
2762,Apple 
2763,Apple 
2764,Apple 
2765,Apple 
2766,Apple 
2767,Apple 
2768,Apple 
2769,Amazon 
2770,Facebook 
2771,Ackman 
2772,Ackman 
2773,Ackman 
2774,Ackman 
2775,Ackman 
2776,Wal-Mart 
2777,Apple 
2778,Tesla 
2779,Morgan 
2780,Apple 
2781,Business Insider 
2782,Wal-Mart 
2783,Amazon 
2784,Apple 
2785,Parkinson 
2786,Business Insider 
2787,Google 
2788,Ackman 
2789,Ackman 
2790,Ackman 
2791,Ackman 
2792,Ackman 
2793,Ackman 
2794,Business Insider 
2795,Herbalife 
2796,Goldman Sachs 
2797,Tesla 
2798,Twitter 
2799,Tesla 
2800,Tesla 
2801,Bitcoin 
2802,Goldman 
2803,Twitter 
2804,Tesla 
2805,Tesla 
2806,Ackman 
2807,Ackman 
2808,Germany 
2809,People 
2810,Michigan 
2811,Michigan 
2812,Tesla 
2813,Tesla 
2814,Goldman Sachs 
2815,Tesla 
2816,Michigan 
2817,Morningstar 
2818,White 
2819,Facebook 
2820,Facebook 
2821,Business Insider 
2822,Citigroup 
2823,Morgan 
2824,Goldman 
2825,Goldman 
2826,Goldman 
2827,Goldman 
2828,Goldman 
2829,Goldman 
2830,Disney 
2831,Reuters 
2832,Disney 
2833,Goldman Sachs 
2834,Apple Inc 
2835,Apple 
2836,Apple 
2837,Goldman 
2838,Goldman 
2839,Allergan 
2840,Ackman 
2841,Ackman 
2842,Reuters 
2843,Allergan 
2844,Allergan 
2845,Allergan 
2846,Ackman 
2847,Google 
2848,Goldman Sachs 
2849,Business Insider 
2850,Germany 
2851,Germany 
2852,Business Insider 
2853,Ackman 
2854,Allergan 
2855,Germany 
2856,Facebook 
2857,Goldman Sachs 
2858,Business Insider 
2859,Goldman 
2860,Microsoft 
2861,Microsoft 
2862,Germany 
2863,Alibaba 
2864,Alibaba 
2865,Amazon 
2866,Tesla 
2867,Cooperman 
2868,Allergan 
2869,Ackman 
2870,Allergan 
2871,Germany 
2872,Germany 
2873,Tesla 
2874,Tesla 
2875,Michigan 
2876,Michigan 
2877,Michigan 
2878,Allergan 
2879,Ackman 
2880,Allergan 
2881,Allergan 
2882,Allergan 
2883,Lehman 
2884,Michigan 
2885,Citi 
2886,Parkinson 
2887,Goldman 
2888,Business Insider 
2889,Amazon 
2890,Amazon 
2891,Ferguson 
2892,Ferguson 
2893,Yellen 
2894,Apple 
2895,Apple 
2896,Apple 
2897,Apple 
2898,Apple 
2899,Apple 
2900,Apple 
2901,Apple 
2902,Apple 
2903,Apple 
2904,Apple 
2905,Apple 
2906,Business Insider 
2907,Schneiderman 
2908,Citi 
2909,Germany 
2910,Amazon 
2911,Allergan 
2912,Business Insider 
2913,Yellen 
2914,Microsoft 
2915,Yellen 
2916,Yellen 
2917,Yellen 
2918,Microsoft 
2919,Bitcoin 
2920,Germany 
2921,Allergan 
2922,Allergan 
2923,Apple 
2924,Apple 
2925,Alibaba 
2926,Amazon 
2927,Amazon 
2928,Amazon 
2929,Business Insider 
2930,Buffett 
2931,Alibaba 
2932,Alibaba 
2933,Alibaba 
2934,Germany 
2935,Germany 
2936,Michigan 
2937,Goldman 
2938,Michigan 
2939,Yellen 
2940,Michigan 
2941,Gett 
2942,Michigan 
2943,Michigan 
2944,Amazon 
2945,Amazon 
2946,Amazon 
2947,Apple 
2948,Apple 
2949,Apple 
2950,Apple 
2951,Tesla 
2952,Apple 
2953,Apple 
2954,Apple 
2955,Germany 
2956,Apple 
2957,Apple 
2958,Apple 
2959,Apple 
2960,Apple 
2961,Apple 
2962,Apple 
2963,Business Insider 
2964,Apple 
2965,Goldman 
2966,Goldman Sachs 
2967,Apple 
2968,Apple 
2969,Apple 
2970,Apple 
2971,Goldman 
2972,Apple 
2973,Apple 
2974,Apple 
2975,Apple 
2976,Apple 
2977,Apple 
2978,Apple 
2979,Apple 
2980,Apple 
2981,Apple 
2982,Yellen 
2983,Business Insider 
2984,Business Insider 
2985,Business Insider 
2986,Amazon 
2987,Apple 
2988,Apple 
2989,Tesla 
2990,Apple 
2991,Apple 
2992,Tesla 
2993,Goldman 
2994,Apple 
2995,Apple 
2996,Apple 
2997,Apple 
2998,Wesco 
2999,Apple 
3000,Apple 
3001,Apple 
3002,Apple 
3003,Apple 
3004,Alibaba 
3005,Apple 
3006,Apple 
3007,Apple 
3008,Apple 
3009,Apple 
3010,Goldman 
3011,Goldman 
3012,Goldman 
3013,Apple 
3014,Apple 
3015,Business Insider 
3016,Goldman 
3017,Goldman 
3018,Apple 
3019,Business Insider 
3020,Apple 
3021,Santander 
3022,Santander 
3023,Santander 
3024,Apple 
3025,Apple 
3026,Apple 
3027,Apple 
3028,Apple 
3029,Apple 
3030,Google 
3031,Apple 
3032,Apple 
3033,Google 
3034,Apple 
3035,Tesla 
3036,Tesla 
3037,Apple 
3038,Bitcoin 
3039,Apple 
3040,Apple 
3041,Apple 
3042,Apple 
3043,Michigan 
3044,Business Insider 
3045,Apple 
3046,Business Insider 
3047,Michigan 
3048,Ackman 
3049,Apple 
3050,Business Insider 
3051,Business Insider 
3052,Apple 
3053,Apple 
3054,Apple 
3055,Apple 
3056,Apple 
3057,Apple 
3058,Amazon 
3059,Apple 
3060,Apple 
3061,Apple 
3062,Apple 
3063,Apple 
3064,Apple 
3065,Apple 
3066,Apple 
3067,Google 
3068,Apple 
3069,Apple 
3070,Tesla 
3071,Business Insider 
3072,Alibaba 
3073,Apple 
3074,Business Insider 
3075,Reuters 
3076,Tesla 
3077,Business Insider 
3078,Business Insider 
3079,Tesla 
3080,Tesla 
3081,Tesla 
3082,Ackman 
3083,Herbalife 
3084,Apple 
3085,Apple 
3086,Apple 
3087,Allergan 
3088,Allergan 
3089,Business Insider 
3090,Buffett 
3091,Business Insider 
3092,Apple 
3093,Apple 
3094,Goldman 
3095,Goldman 
3096,Klarman 
3097,Klarman 
3098,Business Insider 
3099,Apple 
3100,Goldman Sachs 
3101,Ellison 
3102,Ellison 
3103,Twitter 
3104,Apple 
3105,Business Insider 
3106,Business Insider 
3107,Alibaba 
3108,Alibaba 
3109,Yahoo 
3110,Goldman Sachs 
3111,Tesla 
3112,Alibaba 
3113,Germany 
3114,Apple 
3115,Apple 
3116,Bitcoin 
3117,Bitcoin 
3118,Facebook 
3119,Alibaba 
3120,Yahoo 
3121,Alibaba 
3122,Alibaba 
3123,Alibaba 
3124,Alibaba 
3125,Alibaba 
3126,Alibaba 
3127,Alibaba 
3128,Germany 
3129,Tesla 
3130,Tesla 
3131,Apple 
3132,Apple 
3133,Bloomberg 
3134,Robertson 
3135,Apple 
3136,Business Insider 
3137,Business Insider 
3138,Ackman 
3139,Ackman 
3140,Allergan 
3141,Allergan 
3142,Ackman 
3143,Herbalife 
3144,Deutsche 
3145,Apple 
3146,Reuters 
3147,Apple 
3148,Ellison 
3149,Business Insider 
3150,Yahoo 
3151,Yahoo 
3152,Hayman 
3153,Ackman 
3154,Ackman 
3155,Ackman 
3156,Goldman 
3157,Amazon 
3158,Business Insider 
3159,Goldman 
3160,People 
3161,Holder 
3162,Holder 
3163,Michigan 
3164,Snyder 
3165,Snyder 
3166,Michigan 
3167,Yahoo 
3168,Yahoo 
3169,Yahoo 
3170,Reuters 
3171,Morgan 
3172,Michigan 
3173,Apple 
3174,Business Insider 
3175,Apple 
3176,Goldman 
3177,Goldman 
3178,Facebook 
3179,People 
3180,Google 
3181,Google 
3182,Google 
3183,Google 
3184,Google 
3185,Google 
3186,Google 
3187,Google 
3188,Google 
3189,Google 
3190,Google 
3191,Google 
3192,Google 
3193,Google 
3194,Google 
3195,Google 
3196,Yahoo 
3197,Pimco 
3198,Business Insider 
3199,Facebook 
3200,Business Insider 
3201,Amazon 
3202,Musk 
3203,Business Insider 
3204,Microsoft 
3205,Reuters 
3206,Reuters 
3207,Pimco 
3208,Apple 
3209,Tesla 
3210,Business Insider 
3211,Yahoo 
3212,Business Insider 
3213,Tesla 
3214,Goldman 
3215,Ackman 
3216,Google 
3217,Google 
3218,Google 
3219,Apple 
3220,Apple 
3221,Apple 
3222,Business Insider 
3223,Business Insider 
3224,Business Insider 
3225,Microsoft 
3226,Tesla 
3227,Germany 
3228,Apple 
3229,Business Insider 
3230,Gilman 
3231,Tesla 
3232,Microsoft 
3233,Business Insider 
3234,Business Insider 
3235,Tesla 
3236,People 
3237,Whitman 
3238,Whitman 
